table_catalog,table_schema,table_name,column_name,data_type
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,OSP_ENG_DIRECTOR_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,OSP_MANAGER_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,OSP_MANAGER_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,PLANNER_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,PLANNER_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,PLANNING_MANAGER_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,PLANNING_MANAGER_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,RESPONSIBLE_PERSON_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,RESPONSIBLE_PERSON_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,SALES_ENGINEER_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,SALES_ENGINEER_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,SPLICING_SUPERVISOR_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,SPLICING_SUPERVISOR_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ONA,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ONA_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,LAST_MODIFIED_BY_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,LAST_MODIFIED_BY_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,SL_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,SL_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ORIGINAL_ECD_NCD,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,MODIFIED_ECD,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ECD_LOGIC,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ML_ECD_LOGIC,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ADDRESS,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ADDRESS_QUALIFICATION,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,AERIAL_ATTACHMENT_REQUIRED,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,AID_TO_CONSTRUCTION_REQUIRED,STRING
